FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,2915909000,25,33,KG,513,597,513,10412,44273654,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3301909000,25,33,KG,40,47,40,882,3751321,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3303000000,5,33,KG,3,3,3,69,290743,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304100000,25,33,KG,13,13,13,801,3378974,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304200000,5,33,KG,306,343,306,8213,34814947,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304200000,25,33,KG,345,351,345,37308,155854289,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304300000,5,33,KG,2,2,2,54,227541,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304910000,5,33,KG,15,17,15,407,1723516,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304910000,25,33,KG,25,26,25,709,2874400,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304990000,5,33,KG,161,180,161,4313,18281143,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3304990000,25,33,KG,1086,1108,1086,47948,201536441,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3824999200,25,33,KG,1080,1257,1080,9668,41108313,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3824999900,25,33,KG,10,12,10,1895,7983951,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3919100000,25,33,KG,1,1,1,41,171744,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,3920209000,25,33,KG,12,13,12,101,444237,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,4202220010,25,11,U,2440,826,809,10653,45032948,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,4202920010,25,11,U,64,23,22,355,1495817,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,4202920020,25,11,U,320,47,46,855,3601351,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,4202920090,25,11,U,370,246,241,2225,9374076,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,8214100000,25,11,U,388,4,4,278,1153181,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,198,1,8,2,8309900000,25,33,KG,12,12,12,791,3469146,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3303000000,25,33,KG,455,464,455,8383,35881403,7417.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3304100000,25,33,KG,725,739,725,35842,149970283,35416.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3304200000,25,33,KG,1299,1326,1299,28360,118854477,26156.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3304910000,25,33,KG,12,13,12,370,1547194,350.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3304990000,25,33,KG,2494,2545,2494,47888,198018846,45225.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3305100000,25,33,KG,11,12,11,40,164096,40.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3305900000,25,33,KG,6,7,6,28,118518,28.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,3,1,3307200000,25,33,KG,37,38,37,165,699368,156.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,8,2,3304200000,25,33,KG,1,1,1,35,144016,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,3,493,1,199,1,8,2,3304990000,25,33,KG,214,218,214,4961,20441984,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3303000000,25,33,KG,1023,1044,1023,17356,71448877,14297.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3304100000,25,33,KG,1943,1982,1943,103755,432870822,102966.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3304200000,25,33,KG,656,669,656,21457,90264077,20066.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3304910000,25,33,KG,209,213,209,6132,25510454,6110.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3304990000,25,33,KG,1538,1569,1538,37805,157581766,35641.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3305100000,25,33,KG,705,719,705,2406,10176775,2202.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3305900000,25,33,KG,10,10,10,43,176466,42.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,1,3307200000,25,33,KG,128,131,128,616,2497562,585.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3303000000,25,33,KG,459,469,459,10427,43588264,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3304100000,25,33,KG,226,231,226,10429,43461202,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3304910000,25,33,KG,34,34,34,1164,4873820,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3304990000,25,33,KG,485,495,485,8366,35360505,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3305900000,25,33,KG,186,190,186,3589,14792837,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,3307200000,25,33,KG,169,173,169,732,2965488,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,4819200000,25,11,U,91687,1246,1221,15007,64940209,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,3,2,4823909000,25,33,KG,16,16,16,61,268946,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,1,3303000000,25,33,KG,58,59,58,1320,5352666,1229.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,1,3304300000,25,33,KG,35,36,35,390,1620074,373.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,1,3304910000,25,33,KG,22,23,22,617,2501859,524.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3304100000,25,33,KG,2,2,2,112,484723,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3304200000,25,33,KG,1483,1513,1483,51847,213154343,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3304910000,25,33,KG,196,200,196,5201,21592129,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3304990000,25,33,KG,486,495,486,16015,67549305,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3920209000,25,33,KG,94,106,94,466,1980453,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,3920710000,25,33,KG,32,36,32,158,689624,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,4202220010,25,11,U,1380,520,510,6253,26590062,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,9603309000,25,11,U,547,9,9,386,1563738,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,198,1,8,2,9616200000,25,11,U,109,3,3,143,593964,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,2,2,8,2,4819200000,25,11,U,2012,4,4,20,88260,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,5,375,1,2,2,8,2,4821900000,25,33,KG,26,27,26,139,609088,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,149,1,199,1,8,2,3824999900,5,33,KG,1600,1854,1600,95280,417960965,0.0,9136.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,169,1,198,1,3,2,4819200000,25,11,U,105871,1477,1448,15706,64717345,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,169,1,199,1,8,2,3919100000,25,33,KG,16,17,16,399,1644333,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3303000000,25,33,KG,603,615,603,3796,15998666,3360.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3304100000,25,33,KG,1050,1071,1050,54252,227523413,53548.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3304200000,25,33,KG,946,965,946,27867,116989201,26109.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3304910000,25,33,KG,65,67,65,1870,7849305,882.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3304990000,25,33,KG,3669,3744,3669,64150,269003154,60167.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3305100000,25,33,KG,340,347,340,1169,4928763,1078.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3305900000,25,33,KG,7,7,7,28,118050,28.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,1,3307200000,25,33,KG,22,23,22,99,419591,94.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,3303000000,25,33,KG,813,829,813,21011,88656136,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,3304100000,25,33,KG,293,299,293,14224,59506913,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,3304910000,25,33,KG,118,120,118,3694,15395405,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,3304990000,25,33,KG,1073,1095,1073,19548,82359666,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,3307200000,25,33,KG,87,89,87,349,1465967,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,4819200000,25,11,U,91500,1098,1076,12308,52170282,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,3,2,9616100000,25,11,U,4484,12,11,701,2972239,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,1,3304300000,25,33,KG,19,19,19,204,848222,193.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,1,3304910000,25,33,KG,21,22,21,579,2441574,488.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,602909000,25,11,U,13200,123,87,4744,20810315,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,1516200000,25,33,KG,700,804,700,11302,47718652,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,2905399000,25,33,KG,21,24,21,93,392339,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,2915909000,25,33,KG,171,197,171,3471,14655930,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3302900000,5,33,KG,460,525,460,8034,34055345,0.0,2105.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3304100000,25,33,KG,4,4,4,155,655905,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3304200000,25,33,KG,801,817,801,24532,103366626,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3304910000,25,33,KG,24,25,24,645,2720585,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3304990000,25,33,KG,204,208,204,18047,76047957,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3307200000,25,33,KG,73,74,73,891,3755317,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3824999900,25,33,KG,61,70,61,4396,18593668,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3910009000,25,33,KG,390,412,390,10903,46216351,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3919100000,25,33,KG,37,38,37,880,3729340,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,3920209000,25,33,KG,13,14,13,64,279167,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,4202220010,25,11,U,1680,422,414,10413,43421624,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,4202320010,25,11,U,200,20,20,580,2456456,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,4202920090,25,11,U,150,27,27,490,2076613,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,8708100000,25,11,U,10,8,5,992,4352005,0.0,259.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,8708999900,25,11,U,2,0,0,28,121160,0.0,7.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,198,1,8,2,9102110000,25,11,U,75,6,6,774,3244099,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,199,1,8,2,3304200000,25,33,KG,325,331,325,9177,38130341,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,25,9,249,1,199,1,8,2,3304910000,25,33,KG,4,4,4,105,435022,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,50,9,169,1,104,2,8,2,3926909090,13,11,U,8,2,1,5192,22774135,0.0,156.0,0.0,73.0
2310,3,493,MEX,3,BOG,50,9,169,1,104,2,8,2,8482910000,13,33,KG,0,0,0,110,481304,0.0,3.0,0.0,2.0
2310,3,493,MEX,3,BOG,50,9,169,1,104,2,8,2,8517710000,13,11,U,2,3,3,8892,39004777,0.0,267.0,0.0,125.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,3926904000,13,11,U,21,0,0,502,2132658,0.0,2.0,0.0,5.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,3926909090,13,11,U,6,0,0,571,2427964,0.0,2.0,0.0,5.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,4016930000,13,11,U,206,0,0,706,3000474,0.0,3.0,0.0,6.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,4016991000,13,11,U,12,1,1,803,3413817,0.0,3.0,0.0,7.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7318159000,13,33,KG,0,0,0,46,197409,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7318220000,13,33,KG,0,0,0,396,1681542,0.0,2.0,0.0,4.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7320900000,13,33,KG,1,1,1,1076,4572264,0.0,4.0,0.0,10.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7326909000,13,11,U,26,0,0,72,303973,0.0,0.0,0.0,1.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7419809000,13,11,U,6,6,5,7108,30203337,0.0,28.0,0.0,65.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7507200000,13,33,KG,1,1,1,1134,4817261,0.0,5.0,0.0,10.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,7508909000,13,33,KG,2,2,2,2176,9245994,0.0,9.0,0.0,20.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8209001000,13,11,U,6,2,2,2221,9436137,0.0,9.0,0.0,20.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8410900000,13,11,U,2,5,4,5918,25144477,0.0,24.0,0.0,54.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8431439000,13,11,U,32,33,29,40559,172335106,0.0,161.0,0.0,369.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8479900000,13,11,U,6,1,1,922,3915666,0.0,4.0,0.0,8.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8481909000,13,11,U,8,7,6,8939,37983681,0.0,36.0,0.0,81.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8487902000,13,11,U,6,2,2,2682,11395308,0.0,11.0,0.0,24.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,8501311000,13,11,U,1,9,8,10829,46013441,0.0,43.0,0.0,99.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,9015900000,13,11,U,8,81,72,64173,281333187,0.0,1064.0,0.0,472.0
2310,3,493,MEX,3,BOG,50,9,249,1,104,2,8,2,9026900000,13,11,U,1,121,109,80652,353793341,0.0,317.0,0.0,439.0
2310,3,493,MEX,3,BOG,54,9,169,1,198,1,8,2,6204690000,54,11,U,382,220,220,4977,21834425,0.0,752.0,0.0,0.0
2310,3,493,MEX,3,BOG,66,9,249,1,198,1,8,2,6212200000,66,11,U,1000,220,220,30680,134582729,0.0,1600.0,0.0,0.0
2310,3,493,MEX,3,BOG,66,9,249,1,104,2,8,2,7007110000,66,11,U,104,1023,958,4615,19507968,0.0,3190.0,0.0,0.0
2310,3,493,MEX,3,BOG,68,3,493,1,198,1,8,2,2710191500,68,67,M3,5633,4561017,4467271,4475410,19128408107,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,68,9,169,1,198,1,8,2,4016930000,68,11,U,2,1,1,55,238372,0.0,0.0,0.0,10.0
2310,3,493,MEX,3,BOG,68,9,169,1,198,1,8,2,8533210000,68,11,U,15,1,1,778,3391831,0.0,0.0,0.0,140.0
2310,3,493,MEX,3,BOG,68,9,169,1,198,1,8,2,9021102000,68,11,U,1114,21,19,39346,167907239,0.0,0.0,0.0,255.0
2310,3,493,MEX,3,BOG,76,0,580,1,198,1,8,2,6104630000,76,11,U,10,3,3,240,1011000,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,76,0,580,1,198,1,8,2,6212200000,76,11,U,3490,1151,1095,77788,327683214,0.0,0.0,0.0,0.0
2310,3,493,MEX,3,BOG,76,9,169,1,104,2,8,2,3304990000,76,33,KG,20,20,20,38,158604,0.0,104.0,15.0,0.0
2310,3,493,MEX,3,BOG,76,9,249,1,198,1,8,1,3917329900,76,33,KG,18,25,18,535,2247566,451.0,110.0,0.0,60.0
2310,3,493,MEX,3,BOG,85,9,249,1,104,2,8,2,8479900000,13,11,U,4,112,101,5075,21568638,0.0,441.0,0.0,650.0
2310,3,580,PAN,3,BOG,5,0,580,1,198,1,8,2,603141000,5,11,U,38010,1946,1751,6300,26176122,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,0,580,1,198,1,8,2,603149000,5,11,U,1800,107,96,540,2243668,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,0,580,1,198,1,8,2,603194000,5,11,U,300,65,59,102,423804,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,0,580,1,198,1,8,2,3919901100,5,33,KG,15,21,15,1409,5986289,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,3,23,1,198,1,2,1,709510000,5,33,KG,244,314,244,1045,4438675,1035.0,419.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,3,23,1,198,1,8,2,603199090,5,11,U,615,259,233,1668,7316291,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,8,618,1,198,1,2,2,603199010,5,11,U,8700,1374,1350,6152,26007326,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,8,618,1,198,1,8,2,603199010,5,11,U,15570,2713,1594,10735,45415387,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,2,2,603199010,5,11,U,1292,179,166,1498,6570559,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,1,603110000,5,11,U,2400,230,75,480,2011619,151.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,603199010,5,11,U,9301,1751,965,5976,25318135,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,603199090,5,11,U,5400,123,100,2430,10282218,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,604200000,5,33,KG,212,263,212,2452,10374565,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,4602900000,5,11,U,4,1,1,95,418312,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6112410000,5,11,U,35,8,7,1094,4797339,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204420000,5,11,U,4,1,1,185,813111,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204440000,5,11,U,28,10,9,1429,6267353,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204490000,5,11,U,7,2,2,348,1526909,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204590000,5,11,U,2,1,0,76,335316,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204620000,5,11,U,11,2,2,297,1304856,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6204690000,5,11,U,7,2,2,246,1079294,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6206300000,5,11,U,4,1,1,120,528154,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6206900000,5,11,U,4,1,1,110,482357,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6211420000,5,11,U,3,1,1,109,476260,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6211430000,5,11,U,2,1,1,90,393308,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6211499000,5,11,U,19,6,6,883,3875000,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6217100000,5,11,U,2,0,0,58,253900,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6504000000,11,11,U,4,1,1,85,374533,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,6505009000,11,11,U,2,0,0,38,165377,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,7323931000,5,11,U,1,63,47,626,2643730,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,7604292000,5,33,KG,500,533,500,5029,20724246,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9401490000,5,11,U,1,178,133,1779,7511921,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9401790000,5,11,U,1,56,42,559,2358068,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9403200000,5,11,U,10,199,149,1993,8413441,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9403300000,5,11,U,3,142,106,1423,6007629,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9403500000,5,11,U,7,239,178,2392,10096510,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9403600000,5,11,U,3,39,29,393,1659597,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9404100000,5,11,U,2,203,152,2032,8578413,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9404290000,5,11,U,4,129,96,1286,5428834,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9405199000,5,11,U,6,47,35,469,1980718,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,198,1,8,2,9405210000,5,11,U,1,33,24,328,1383772,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,5,9,169,1,199,1,8,1,9021210000,5,11,U,10560,17,15,2340,9918909,2279.0,195.0,0.0,90.0
2310,3,580,PAN,3,BOG,5,9,249,1,198,1,2,2,603199010,5,11,U,13360,2078,1987,8485,35741799,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,8,9,169,1,198,1,8,2,5807100000,8,33,KG,10,11,10,1720,6972467,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,3304100000,11,33,KG,132,151,132,5928,25129937,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,3304200000,11,33,KG,107,122,107,4460,18905525,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,3304910000,11,33,KG,262,298,262,9732,41250962,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,3304990000,11,33,KG,108,123,108,6318,26781987,0.0,0.0,0.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,3926909090,11,11,U,12865,495,443,2139,9050914,0.0,530.0,42.0,0.0
2310,3,580,PAN,3,BOG,11,0,580,1,198,1,2,2,8536690000,11,11,U,1100,338,302,1459,6174444,0.0,361.0,29.0,0.0
