FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2309,35,580,PAN,35,BUN,76,1,741,1,198,1,8,2,8518210000,76,11,U,226,284,264,6500,26413303,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,1,741,1,198,1,8,2,8518400000,76,11,U,10,146,135,10193,41417016,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,1,741,1,198,1,8,2,8543709000,76,11,U,2,26,24,4381,17800036,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,1704909000,76,33,KG,288,346,288,1800,7296768,81.71,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,1806900090,76,33,KG,752,904,752,5882,23842595,277.11,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,2008111000,76,33,KG,132,159,132,691,2800337,76.1,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,2008119000,76,33,KG,672,808,672,3629,14710284,70.73,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,2008970000,76,33,KG,1632,1962,1632,8659,35102319,156.7,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,1,3004902900,76,33,KG,119079,122909,119079,79066,321696375,70857.39,4122.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,1806900090,76,33,KG,9928,12075,9928,31129,126638694,0.0,1049.62,9.76,57.27
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,1905310000,76,33,KG,13793,16480,13793,32367,132282648,0.0,1749.37,10.69,95.44
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2007999100,76,33,KG,288,350,288,596,2426591,0.0,20.82,0.19,1.14
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2008119000,76,33,KG,207,272,207,2750,11148002,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2008191000,76,33,KG,173,227,173,2938,11908325,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2008930000,76,33,KG,43,57,43,409,1657826,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2008970000,76,33,KG,294,387,294,2494,10111699,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2103909000,76,33,KG,1272,1546,1272,2182,8877074,0.0,76.18,0.71,4.16
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,2309109000,76,33,KG,23456,23526,23456,41993,171903855,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,198,1,8,2,7204410000,76,33,KG,55367,55840,55367,15636,63882504,0.0,3000.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,199,1,8,2,7204410000,76,33,KG,27682,27910,27682,7818,31939679,0.0,1500.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,2,232,1,104,2,8,2,2008970000,76,33,KG,22,24,22,70,283763,0.0,0.0,0.0,0.0
2309,35,580,PAN,35,BUN,76,7,467,1,198,1,8,1,3005101000,76,33,KG,98,151,98,2244,8862739,2125.44,48.3,0.45,0.0
2309,35,580,PAN,35,BUN,76,7,467,1,198,1,8,2,3005101000,76,33,KG,152,186,152,5395,21302210,0.0,118.13,1.15,0.0
2309,35,580,PAN,35,BUN,76,7,467,1,198,1,8,2,3005903900,76,33,KG,799,953,799,9290,36684292,0.0,203.77,1.96,0.0
2309,40,249,USA,40,TCO,86,9,169,1,198,1,8,2,2709000000,86,67,M3,19792,18297868,18297868,9313151,37366781466,0.0,0.0,0.0,0.0
2309,40,493,MEX,40,TCO,52,0,580,1,199,1,8,2,1511100000,52,33,KG,998551,998551,998551,861400,3383820471,0.0,0.0,0.0,0.0
2309,40,580,PAN,40,TCO,0,9,169,1,198,1,8,2,2709000000,0,67,M3,79473,73475304,73475304,43271406,173616131117,0.0,0.0,0.0,0.0
2309,41,249,USA,6,CTG,5,1,741,1,198,1,8,1,803101000,5,33,KG,132204,143684,132204,104555,413088164,104016.78,0.0,0.0,0.0
2309,41,249,USA,6,CTG,5,1,741,1,198,1,8,1,803901100,5,33,KG,30714,33381,30714,14133,55838826,14133.12,0.0,0.0,0.0
2309,41,249,USA,6,CTG,5,1,741,1,198,1,8,1,803901200,5,33,KG,4255,4624,4255,2679,10584159,2398.79,0.0,0.0,0.0
2309,41,249,USA,6,CTG,5,1,741,1,198,1,8,1,2008999000,5,33,KG,5109,6825,5109,27529,111561685,26594.96,0.0,0.0,0.0
2309,41,249,USA,6,CTG,5,7,467,1,198,1,8,1,2008999000,5,33,KG,4345,5813,4345,21128,83473852,20293.77,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,1,741,1,198,1,8,1,803101000,5,33,KG,904667,984587,904667,685562,2700136188,683545.8,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,1,741,1,198,1,8,1,803901100,5,33,KG,884798,956912,884798,445706,1760374338,445705.82,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,1,741,1,198,1,8,1,803901200,5,33,KG,73777,80284,73777,51819,206091060,44792.48,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,1,741,1,198,1,8,1,2008999000,5,33,KG,5116,7053,5116,24649,96829981,23897.87,1750.0,4.86,0.0
2309,41,249,USA,41,TRB,5,1,741,1,198,1,8,2,604200000,5,33,KG,319,363,319,4103,16612316,0.0,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,4,464,1,198,1,8,1,803101000,5,33,KG,368960,402668,368960,253600,1026387894,253600.44,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,4,464,1,198,1,8,1,803901100,5,33,KG,914481,988069,914481,465241,1882285631,465240.91,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,4,464,1,198,1,8,1,803901200,5,33,KG,39780,42981,39780,15912,64377247,11511.66,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,467,1,198,1,8,1,803101000,5,33,KG,587903,640990,587903,433749,1717176737,433212.45,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,467,1,198,1,8,1,803901100,5,33,KG,890294,961349,890294,438161,1756645654,438160.93,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,467,1,198,1,8,1,803901200,5,33,KG,44327,47880,44327,19297,76985124,14679.15,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,467,1,198,1,8,1,2008999000,5,33,KG,2227,3003,2227,11502,47147277,11075.07,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,607,1,198,1,8,1,803101000,5,33,KG,200748,217637,200748,160728,635024260,160190.05,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,607,1,198,1,8,1,803901100,5,33,KG,29773,32278,29773,13700,54128078,13700.12,0.0,0.0,0.0
2309,41,249,USA,41,TRB,5,7,607,1,198,1,8,1,803901200,5,33,KG,4964,5382,4964,3154,12461992,2827.4,0.0,0.0,0.0
2309,41,493,MEX,6,CTG,5,7,467,1,198,1,8,1,2008999000,5,33,KG,3427,4620,3427,16070,65719258,15428.09,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,190,1,198,1,8,2,3907699000,5,33,KG,72000,72180,72000,50400,202217904,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,190,1,198,1,8,2,4803001000,11,33,KG,161165,173420,161165,331919,1342888333,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,190,1,198,1,8,2,4818200000,11,33,KG,53247,56905,53247,96468,390294504,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,190,1,198,1,8,2,4818900000,5,33,KG,16403,17020,16403,41831,169241074,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,190,1,198,1,8,2,4818900000,11,33,KG,234215,246405,234215,598306,2420645942,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,1,2833295000,5,33,KG,264000,273168,264000,185617,724377767,21141.41,14550.0,33.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,1,3912310000,5,33,KG,35000,36080,35000,85485,333608632,58936.85,2431.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,1,3921120000,5,33,KG,6700,7845,6700,38571,150525065,31621.91,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,1,5402310000,5,33,KG,17427,19197,17427,61747,240968850,18702.28,749.0,11.69,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,2,1905901000,5,33,KG,44802,50952,44802,108741,431782376,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,198,1,8,2,3907699000,5,33,KG,47300,48000,47300,33110,129367723,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,0,580,1,199,1,8,1,5402310000,5,33,KG,17114,18556,17114,58293,227491662,16023.05,749.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,1905901000,5,33,KG,19538,22374,19538,39324,153595703,33264.53,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,2821101000,5,33,KG,15000,15561,15000,28890,112744381,28783.44,807.1,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,2821102000,5,33,KG,14000,14563,14000,35392,138118696,34854.15,583.56,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,3206200000,5,33,KG,21000,21816,21000,64590,252065059,32651.44,1633.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,3206410000,5,33,KG,53975,56161,53975,157576,614946643,132410.9,2677.34,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,1,5902101000,5,33,KG,95904,98708,95904,399338,1558432479,253910.02,3745.0,16.85,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,2819901000,5,33,KG,400,416,400,2128,8304605,0.0,18.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3206200000,5,33,KG,6000,6233,6000,8280,32313031,0.0,467.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3208900000,13,33,KG,1722,1907,1722,8258,32603148,0.0,300.26,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3209100000,5,33,KG,10,10,10,96,373980,0.0,1.8,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3210001000,13,33,KG,2393,2650,2393,23482,92714307,0.0,853.85,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3824999400,13,33,KG,117,130,117,959,3788267,0.0,34.89,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3907500000,5,33,KG,15,15,15,48,185371,0.0,0.89,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,3909209000,5,33,KG,5,5,5,655,2556827,0.0,12.31,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,5503200099,5,33,KG,20151,20238,20151,21418,83582807,0.0,749.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,8450900000,5,11,U,1800,153,150,2110,8550859,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,198,1,8,2,8501401900,5,11,U,1080,4113,1906,12310,48038706,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,221,1,199,1,8,1,5902101000,5,33,KG,18293,18791,18293,77713,303279223,49973.95,749.0,14.68,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,198,1,8,1,8546200000,5,11,U,870,2525,2314,12093,47751629,12093.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,198,1,8,2,4803001000,11,33,KG,54018,59450,54018,114307,446621453,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,198,1,8,2,4818200000,11,33,KG,14444,15530,14444,29472,120646579,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,198,1,8,2,4818900000,11,33,KG,249744,258500,249744,607420,2445168582,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,198,1,8,2,8450900000,5,11,U,12150,1033,1010,10928,43149419,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,199,1,8,1,5402199000,5,33,KG,17294,18617,17294,53332,210593135,18002.27,787.95,10.13,0.0
2309,48,105,BRA,6,CTG,5,1,431,1,199,1,8,1,5607500000,5,33,KG,3132,3372,3132,14826,58544058,7089.52,219.05,2.81,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,1,3912310000,5,33,KG,133325,140459,133325,541291,2138596331,292095.86,9153.0,350.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,1,5402310000,5,33,KG,62601,68119,62601,216907,889143371,71555.3,2823.66,11.71,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,1,5902101000,5,33,KG,36963,38072,36963,156065,627688401,100014.16,1600.0,15.35,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,510009000,5,33,KG,48000,48000,48000,26400,106824036,0.0,9100.0,110.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,1905901000,5,33,KG,19390,21536,19390,37709,154575913,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,2916319000,5,33,KG,400,444,400,3714,14585083,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,3506910000,5,33,KG,212365,232165,212365,664300,2616072313,0.0,1450.0,111.32,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,4803001000,5,33,KG,6389,6820,6389,13079,53612453,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,5402330000,5,33,KG,6399,7008,6399,21481,88055325,0.0,274.34,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,5503200099,5,33,KG,122164,122682,122164,129835,528969117,0.0,4545.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,7217900000,5,33,KG,12000,12914,12000,34560,138016397,0.0,2555.0,150.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,198,1,8,2,8450200000,5,11,U,108,4676,4493,28470,115685647,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,1,741,1,199,1,8,2,3506910000,5,33,KG,22965,25182,22965,70216,280408904,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,2833295000,5,33,KG,110000,113820,110000,77947,316571388,9415.5,8719.0,14.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,3206200000,5,33,KG,44000,45653,44000,161260,633201903,84898.68,2288.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,3206410000,5,33,KG,24000,24988,24000,63600,249731124,52830.0,1100.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,3912310000,5,33,KG,54000,56992,54000,213000,866085261,124019.15,3698.0,186.99,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,3921120000,5,33,KG,6924,7940,6924,38566,157850871,31384.03,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,5607500000,5,33,KG,900,914,900,4764,19114407,3470.33,118.52,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,5608110000,5,33,KG,10155,10313,10155,67585,271170197,52988.64,1681.48,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,5902101000,5,33,KG,38238,39150,38238,154382,631891169,96398.11,1600.0,29.17,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,1,8546200000,25,11,U,2466,7156,6560,33932,137283751,33932.16,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,1905901000,5,33,KG,10639,11327,10639,28548,116848106,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,2701190000,5,33,KG,10165,10740,10165,430,1738089,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,3506910000,5,33,KG,175875,191254,175875,678965,2765674026,0.0,5800.0,440.52,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,3923210000,5,11,U,100310,2312,2047,16046,63397213,0.0,1085.0,2.91,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,4818100000,11,33,KG,8501,9280,8501,16170,66126568,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,4818200000,11,33,KG,1329,1451,1329,2352,9617797,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,4818900000,11,33,KG,246,269,246,519,2120998,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,5503200099,5,33,KG,194367,195145,194367,239504,977555807,0.0,6625.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,7214200000,5,33,KG,6178,6232,6178,13440,54483345,0.0,1897.52,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,7307220000,5,33,KG,442,445,442,2113,8566568,0.0,298.35,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,7308400000,5,33,KG,270,273,270,982,3979333,0.0,138.59,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,7308901000,5,33,KG,1122,1132,1122,2524,10231163,0.0,356.33,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,434,1,198,1,8,2,8207192900,5,11,U,15,68,68,1482,6007064,0.0,209.21,0.0,0.0
2309,48,105,BRA,6,CTG,5,4,464,1,198,1,8,1,3912310000,5,33,KG,5500,5744,5500,29200,114705776,18675.75,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,7,467,1,198,1,8,2,4803001000,11,33,KG,112371,121510,112371,230351,902886644,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,7,467,1,198,1,8,2,4818200000,11,33,KG,10223,10852,10223,17839,69677812,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,7,467,1,198,1,8,2,4818900000,11,33,KG,104588,112728,104588,285994,1117079749,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,5,7,467,1,199,1,8,2,4803001000,11,33,KG,7250,7690,7250,14925,58604513,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,8,0,190,1,198,1,8,2,3811900000,11,33,KG,2866,3073,2866,17383,71151033,0.0,1101.32,0.0,0.0
2309,48,105,BRA,6,CTG,8,0,190,5,402,1,8,2,3402429000,11,33,KG,3986,4273,3986,19315,79056658,0.0,1223.68,0.0,0.0
2309,48,105,BRA,6,CTG,8,1,221,1,199,1,8,1,1516100000,8,33,KG,3040,3392,3040,79040,322923453,18764.1,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,8,4,434,1,198,1,8,2,3802100000,8,33,KG,50000,50200,50000,78368,320763359,0.0,2532.0,0.0,0.0
2309,48,105,BRA,6,CTG,8,4,434,1,199,1,8,2,1511900000,8,33,KG,99590,100140,99590,85980,344972269,0.0,8600.0,30.96,0.0
2309,48,105,BRA,6,CTG,8,4,474,1,198,1,8,2,1511900000,8,33,KG,85720,85720,85720,76929,300219670,0.0,6620.0,27.7,0.0
2309,48,105,BRA,6,CTG,11,0,190,1,199,1,8,2,1517100000,11,33,KG,25500,26265,25500,48450,198307788,0.0,2900.0,250.0,0.0
2309,48,105,BRA,6,CTG,11,0,190,4,201,2,8,2,7602000000,11,33,KG,47538,47538,47538,83931,343531057,0.0,3064.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,0,580,1,198,1,8,2,1904100000,11,33,KG,7651,9538,7651,39351,159898661,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,0,580,1,198,1,8,2,3906909000,13,33,KG,1270,1398,1270,11354,44308893,0.0,750.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,0,580,1,198,1,8,2,8708701000,11,11,U,900,13410,11790,36207,142954288,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,221,1,4,1,8,2,9805000000,11,11,U,123,9569,9042,11500,45305025,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,221,1,198,1,8,2,2915399090,11,33,KG,720,806,720,8056,31811359,0.0,223.84,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,221,1,198,1,8,2,3810101000,11,33,KG,5375,5718,5375,66330,269878861,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,221,1,198,1,8,2,6401100000,11,19,2U,485,568,437,27888,108832084,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,221,1,104,2,8,2,8711500000,11,11,U,1,223,223,15183,59947977,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,2,1,3920490090,11,33,KG,7981,8350,7981,54672,215884748,53058.66,1198.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,1,3305900000,11,33,KG,17675,25790,17675,124436,504282921,98693.11,1588.61,0.0,1343.09
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,1,3925900000,11,11,U,25390,462,415,8490,33523910,2243.49,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,1,8536501990,11,11,U,17500,473,424,8685,34295644,8581.44,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,1,8536901000,11,11,U,450,15,14,279,1101569,18.72,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,1,8538900000,11,11,U,6344,6,5,106,417930,13.69,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,2,3301902000,11,33,KG,225,239,225,2997,11833267,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,2,3923292000,11,11,U,60000,5838,5265,43739,172692507,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,2,3923509000,11,11,U,450,4660,3388,23522,95324900,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,1,198,1,8,2,3926909090,11,11,U,600,13,11,233,918310,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,431,4,201,2,8,2,7602000000,11,33,KG,23394,23394,23394,40811,165388777,0.0,1532.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,1,3907699000,11,33,KG,44000,44720,44000,34320,134095447,6584.22,2400.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,1,7317000000,11,33,KG,15122,16070,15122,85734,351439009,68633.98,592.0,62.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,3402391000,11,33,KG,12800,13897,12800,34236,136722253,0.0,324.06,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,3905992000,11,33,KG,4355,5056,4355,66954,261604940,0.0,2675.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,3906909000,11,33,KG,3266,3466,3266,42883,175784723,0.0,750.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,3910009000,11,33,KG,1200,1303,1200,34747,138763586,0.0,328.9,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,3923509000,11,11,U,359,6249,5738,58603,239866101,0.0,830.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,8203100000,11,11,U,1900,1342,1290,18601,76249219,0.0,49.0,13.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,8207300000,11,11,U,214,34,32,7163,29361422,0.0,2.75,2.06,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,8466940000,11,11,U,42,55,53,3253,13335517,0.0,1.25,0.94,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,198,1,8,2,8708701000,11,11,U,900,13410,11790,36207,148419734,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,1,741,1,104,2,8,2,3823702000,5,33,KG,7300,7446,7300,57378,229140764,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,1,198,1,2,1,3920490090,11,33,KG,8836,9204,8836,49635,196104507,47848.71,1348.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,1,198,1,8,1,3305900000,11,33,KG,11321,11870,11321,57182,228357194,35566.88,1577.0,4.35,305.0
2309,48,105,BRA,6,CTG,11,4,434,1,198,1,8,2,3907619000,11,33,KG,72720,73920,72720,49450,202399191,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,1,198,1,8,2,3923509000,11,11,U,200,2163,1560,9706,38760723,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,1,198,1,8,2,6805300000,11,33,KG,989,1030,989,19000,76870770,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,1,199,1,8,2,3901100000,11,33,KG,27000,27180,27000,26701,105434239,0.0,839.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,434,4,201,2,8,2,7602000000,11,33,KG,24228,24228,24228,42321,167205621,0.0,1532.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,4,474,1,198,1,8,2,3925900000,11,11,U,3400,17790,17750,35676,140143432,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,7,467,1,198,1,8,2,4016991000,13,11,U,97,898,755,28191,110741474,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,11,7,467,1,198,1,8,2,8479900000,13,11,U,400,1712,1440,15840,62223955,0.0,0.0,0.0,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,198,1,8,1,3902100000,13,33,KG,1914750,1951264,1914750,2051946,8272728660,502297.67,42134.65,0.0,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,198,1,8,1,3902300000,13,33,KG,2300250,2344116,2300250,2575358,10347968432,186646.44,49671.35,0.0,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,198,1,8,1,3919909000,13,33,KG,24388,25831,24388,108740,445076678,21648.82,1129.86,12.62,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,198,1,8,1,4811411000,13,33,KG,189436,197801,189436,404211,1654451791,82545.23,5935.14,47.13,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,198,1,8,2,3808919700,8,33,KG,174182,190680,174182,2892249,11604454331,0.0,8686.6,0.0,0.0
2309,48,105,BRA,6,CTG,13,0,190,1,199,1,8,1,3902100000,13,33,KG,270000,275149,270000,287510,1153564873,91882.8,5440.0,0.0,0.0
